patient_region,hospital_id,distance
Sömmerda,345,177.46
Sömmerda,346,342.59
Sömmerda,347,342.59
Sömmerda,355,237.03
Sömmerda,358,237.03
Sömmerda,361,237.03
Sömmerda,366,246.22
Sömmerda,367,246.22
Sömmerda,405,281.63
Sömmerda,415,281.63
Sömmerda,438,342.59
Sömmerda,455,260.88
Sömmerda,458,349.43
Sömmerda,587,288.53
Sömmerda,614,329.4
Sömmerda,615,329.4
Sömmerda,616,329.4
Sömmerda,617,329.4
Sömmerda,618,329.4
Sömmerda,619,329.4
Sömmerda,708,308.62
Sömmerda,709,308.62
Sömmerda,719,350.45
Sömmerda,780,286.53
Sömmerda,781,286.53
Sömmerda,825,233.33
Sömmerda,826,233.33
Sömmerda,827,233.33
Sömmerda,835,206.75
Sömmerda,836,206.75
Sömmerda,837,206.75
Sömmerda,838,206.75
Sömmerda,847,199.33
Sömmerda,848,199.33
Sömmerda,849,199.33
Sömmerda,853,141.21
Sömmerda,854,141.21
Sömmerda,879,175.17
Sömmerda,880,175.17
Sömmerda,881,175.17
Sömmerda,882,175.17
Sömmerda,883,175.17
Sömmerda,884,175.17
Sömmerda,1008,241.67
Sömmerda,1009,241.67
Sömmerda,1010,241.67
Sömmerda,1011,241.67
Sömmerda,1068,233.16
Sömmerda,1069,233.16
Sömmerda,1134,181.92
Sömmerda,1135,181.92
Sömmerda,1136,181.92
Sömmerda,1137,181.92
Sömmerda,1138,181.92
Sömmerda,1190,121.6
Sömmerda,1191,121.6
Sömmerda,1192,121.6
Sömmerda,1193,121.6
Sömmerda,1265,248.81
Sömmerda,1266,272.53
Sömmerda,1267,272.53
Sömmerda,1268,272.53
Sömmerda,1269,272.53
Sömmerda,1270,272.53
Sömmerda,1288,269.17
Sömmerda,1289,269.17
Sömmerda,1290,269.17
Sömmerda,1291,269.17
Sömmerda,1348,281.85
Sömmerda,1349,281.85
Sömmerda,1356,291.27
Sömmerda,1360,319.41
Sömmerda,1361,319.41
Sömmerda,1399,313.95
Sömmerda,1400,313.95
Sömmerda,1408,298.52
Sömmerda,1419,292.76
Sömmerda,1420,292.76
Sömmerda,1422,287.17
Sömmerda,1423,287.17
Sömmerda,1424,287.17
Sömmerda,1425,287.17
Sömmerda,1448,248.21
Sömmerda,1449,248.21
Sömmerda,1450,248.21
Sömmerda,1488,329.89
Sömmerda,1489,329.89
Sömmerda,1536,320.94
Sömmerda,1537,320.94
Sömmerda,1538,320.94
Sömmerda,1544,357.31
Sömmerda,1572,411.07
Sömmerda,1573,411.07
Sömmerda,1574,411.07
Sömmerda,1596,378.05
Sömmerda,1597,378.05
Sömmerda,1608,390.21
Sömmerda,1609,390.21
Sömmerda,1613,414.01
Sömmerda,1614,414.01
Sömmerda,1615,414.01
Sömmerda,1624,467.21
Sömmerda,1625,467.21
Sömmerda,1626,467.21
Sömmerda,1627,467.21
Sömmerda,1628,467.21
Sömmerda,1645,326.82
Sömmerda,1646,326.82
Sömmerda,1647,326.82
Sömmerda,1648,326.82
Sömmerda,1655,328.87
Sömmerda,1656,328.87
Sömmerda,1657,328.87
Sömmerda,1658,328.87
Sömmerda,1682,353.78
Sömmerda,1702,391.31
Sömmerda,1703,391.31
Sömmerda,1704,391.31
Sömmerda,1705,391.31
Sömmerda,1714,368.38
Sömmerda,1715,267.64
Sömmerda,1716,267.64
Sömmerda,1717,267.64
Sömmerda,1718,267.64
Sömmerda,1719,267.64
Sömmerda,1720,267.64
Sömmerda,1721,267.64
Sömmerda,1793,345.05
Sömmerda,1794,345.05
Sömmerda,1795,345.05
Sömmerda,1813,323.56
Sömmerda,1814,323.56
Sömmerda,1815,323.56
Sömmerda,1817,348.32
Sömmerda,1818,348.32
Sömmerda,1819,252.29
Sömmerda,1824,322.54
Sömmerda,1828,310.28
Sömmerda,1829,310.28
Sömmerda,1830,331.77
Sömmerda,1831,331.77
Sömmerda,1833,408.03
Sömmerda,1834,408.03
Sömmerda,1835,408.03
Sömmerda,1836,408.03
Sömmerda,1843,346.48
Sömmerda,1844,346.48
Sömmerda,1845,346.48
Sömmerda,1887,352.09
Sömmerda,1888,352.09
Sömmerda,1893,382.38
Sömmerda,1908,274.41
Sömmerda,1909,296.96
Sömmerda,1910,296.96
Sömmerda,1911,296.96
Sömmerda,1912,296.96
Sömmerda,1913,296.96
Sömmerda,1920,255.2
Sömmerda,1945,196.81
Sömmerda,1946,196.81
Sömmerda,1956,242.65
Sömmerda,1957,242.65
Sömmerda,1975,215.95
Sömmerda,1976,215.95
Sömmerda,1977,215.95
Sömmerda,1979,166.77
Sömmerda,1997,160.52
Sömmerda,1998,160.52
Sömmerda,2003,103.59
Sömmerda,2004,103.59
Sömmerda,2005,120.26
Sömmerda,2009,113.05
Sömmerda,2017,175.14
Sömmerda,2018,175.14
Sömmerda,2019,175.14
Sömmerda,2023,189.94
Sömmerda,2024,189.94
Sömmerda,2025,189.94
Sömmerda,2026,189.94
Sömmerda,2027,189.94
Sömmerda,2028,189.94
Sömmerda,2029,189.94
Sömmerda,2030,189.94
Sömmerda,2031,189.94
Sömmerda,2032,189.94
Sömmerda,2033,189.94
Sömmerda,2034,189.94
Sömmerda,2035,189.94
Sömmerda,2036,189.94
Sömmerda,2037,189.94
Sömmerda,2038,189.94
Sömmerda,2039,203.91
Sömmerda,2055,218.71
Sömmerda,2056,218.71
Sömmerda,2082,129.68
Sömmerda,2083,129.68
Sömmerda,2084,129.68
Sömmerda,2085,129.68
Sömmerda,2086,129.68
Sömmerda,2093,172.21
Sömmerda,2096,209.13
Sömmerda,2117,366.62
Sömmerda,2118,366.62
Sömmerda,2119,386.32
Sömmerda,2120,386.32
Sömmerda,2121,386.32
Sömmerda,2122,359.49
Sömmerda,2123,359.49
Sömmerda,2133,306.91
Sömmerda,2134,306.91
Sömmerda,2138,317.89
Sömmerda,2182,222.44
Sömmerda,2183,222.44
Sömmerda,2184,222.44
Sömmerda,2187,372.18
Sömmerda,2188,372.18
Sömmerda,2193,337.96
Sömmerda,2194,337.96
Sömmerda,2430,332.68
Sömmerda,2431,332.68
Sömmerda,2432,332.68
Sömmerda,2433,332.68
Sömmerda,2434,332.68
Sömmerda,2435,332.68
Sömmerda,2436,332.68
Sömmerda,2437,332.68
Sömmerda,2438,332.68
Sömmerda,2439,332.68
Sömmerda,2440,332.68
Sömmerda,2441,275.06
Sömmerda,2442,275.06
Sömmerda,2443,275.06
Sömmerda,2444,275.06
Sömmerda,2542,108.31
Sömmerda,2543,108.31
Sömmerda,2554,230.76
Sömmerda,2565,270.1
Sömmerda,2566,270.1
Sömmerda,2567,270.1
Sömmerda,2577,164.07
Sömmerda,2699,168.37
Sömmerda,2700,168.37
Sömmerda,2701,168.37
Sömmerda,2702,168.37
Sömmerda,2727,44.35
Sömmerda,2752,37.46
Sömmerda,2753,37.46
Sömmerda,2754,37.46
Sömmerda,2755,0.0
Sömmerda,2756,86.17
Sömmerda,2757,86.17
Sömmerda,2768,89.51
Sömmerda,2769,89.51
Sömmerda,2782,79.53
Sömmerda,2783,79.53
Hildburghausen,95,373.79
Hildburghausen,96,373.79
Hildburghausen,97,415.46
Hildburghausen,98,415.46
Hildburghausen,240,239.28
Hildburghausen,243,165.85
Hildburghausen,249,165.85
Hildburghausen,251,199.09
Hildburghausen,253,239.28
Hildburghausen,254,199.09
Hildburghausen,256,212.22
Hildburghausen,257,193.5
Hildburghausen,260,160.72
Hildburghausen,262,212.22
Hildburghausen,269,135.0
Hildburghausen,285,248.43
Hildburghausen,309,267.23
Hildburghausen,312,291.72
Hildburghausen,314,291.72
Hildburghausen,326,165.85
Hildburghausen,328,199.41
Hildburghausen,329,199.41
Hildburghausen,330,182.48
Hildburghausen,331,199.41
Hildburghausen,332,199.41
Hildburghausen,334,182.48
Hildburghausen,335,182.48
Hildburghausen,336,267.23
Hildburghausen,344,248.43
Hildburghausen,345,248.43
Hildburghausen,346,407.04
Hildburghausen,347,407.04
Hildburghausen,355,314.58
Hildburghausen,358,314.58
Hildburghausen,361,314.58
Hildburghausen,366,312.08
Hildburghausen,367,312.08
Hildburghausen,405,326.67
Hildburghausen,415,326.67
Hildburghausen,438,407.04
Hildburghausen,455,306.8
Hildburghausen,458,401.58
Hildburghausen,587,278.99
Hildburghausen,614,318.3
Hildburghausen,615,318.3
Hildburghausen,616,318.3
Hildburghausen,617,318.3
Hildburghausen,618,318.3
Hildburghausen,619,318.3
Hildburghausen,708,279.8
Hildburghausen,709,279.8
Hildburghausen,719,333.47
Hildburghausen,780,300.17
Hildburghausen,781,300.17
Hildburghausen,825,255.4
Hildburghausen,826,255.4
Hildburghausen,827,255.4
Hildburghausen,835,232.28
Hildburghausen,836,232.28
Hildburghausen,837,232.28
Hildburghausen,838,232.28
Hildburghausen,847,236.14
Hildburghausen,848,236.14
Hildburghausen,849,236.14
Hildburghausen,853,180.02
Hildburghausen,854,180.02
Hildburghausen,879,199.23
Hildburghausen,880,199.23
Hildburghausen,881,199.23
Hildburghausen,882,199.23
Hildburghausen,883,199.23
Hildburghausen,884,199.23
Hildburghausen,1008,245.96
Hildburghausen,1009,245.96
Hildburghausen,1010,245.96
Hildburghausen,1011,245.96
Hildburghausen,1068,171.04
Hildburghausen,1069,171.04
Hildburghausen,1134,145.02
Hildburghausen,1135,145.02
Hildburghausen,1136,145.02
Hildburghausen,1137,145.02
Hildburghausen,1138,145.02
Hildburghausen,1190,75.83
Hildburghausen,1191,75.83
Hildburghausen,1192,75.83
Hildburghausen,1193,75.83
Hildburghausen,1265,219.66
Hildburghausen,1266,214.19
Hildburghausen,1267,214.19
Hildburghausen,1268,214.19
Hildburghausen,1269,214.19
Hildburghausen,1270,214.19
Hildburghausen,1288,231.17
Hildburghausen,1289,231.17
Hildburghausen,1290,231.17
Hildburghausen,1291,231.17
Hildburghausen,1348,212.16
Hildburghausen,1349,212.16
Hildburghausen,1356,216.03
Hildburghausen,1360,257.61
Hildburghausen,1361,257.61
Hildburghausen,1399,229.93
Hildburghausen,1400,229.93
Hildburghausen,1408,213.48
Hildburghausen,1419,206.75
Hildburghausen,1420,206.75
Hildburghausen,1422,203.18
Hildburghausen,1423,203.18
Hildburghausen,1424,203.18
Hildburghausen,1425,203.18
Hildburghausen,1448,162.61
Hildburghausen,1449,162.61
Hildburghausen,1450,162.61
Hildburghausen,1488,251.77
Hildburghausen,1489,251.77
Hildburghausen,1536,238.42
Hildburghausen,1537,238.42
Hildburghausen,1538,238.42
Hildburghausen,1544,275.18
Hildburghausen,1572,329.85
Hildburghausen,1573,329.85
Hildburghausen,1574,329.85
Hildburghausen,1596,293.81
Hildburghausen,1597,293.81
Hildburghausen,1608,304.98
Hildburghausen,1609,304.98
Hildburghausen,1613,327.91
Hildburghausen,1614,327.91
Hildburghausen,1615,327.91
Hildburghausen,1624,384.69
Hildburghausen,1625,384.69
Hildburghausen,1626,384.69
Hildburghausen,1627,384.69
Hildburghausen,1628,384.69
Hildburghausen,1645,241.5
Hildburghausen,1646,241.5
Hildburghausen,1647,241.5
Hildburghausen,1648,241.5
Hildburghausen,1655,244.12
Hildburghausen,1656,244.12
Hildburghausen,1657,244.12
Hildburghausen,1658,244.12
Hildburghausen,1682,267.71
Hildburghausen,1702,305.2
Hildburghausen,1703,305.2
Hildburghausen,1704,305.2
Hildburghausen,1705,305.2
Hildburghausen,1714,282.48
Hildburghausen,1715,191.65
Hildburghausen,1716,191.65
Hildburghausen,1717,191.65
Hildburghausen,1718,191.65
Hildburghausen,1719,191.65
Hildburghausen,1720,191.65
Hildburghausen,1721,191.65
Hildburghausen,1793,282.32
Hildburghausen,1794,282.32
Hildburghausen,1795,282.32
Hildburghausen,1813,246.36
Hildburghausen,1814,246.36
Hildburghausen,1815,246.36
Hildburghausen,1817,276.18
Hildburghausen,1818,276.18
Hildburghausen,1819,173.59
Hildburghausen,1824,250.69
Hildburghausen,1828,236.89
Hildburghausen,1829,236.89
Hildburghausen,1830,252.75
Hildburghausen,1831,252.75
Hildburghausen,1833,327.37
Hildburghausen,1834,327.37
Hildburghausen,1835,327.37
Hildburghausen,1836,327.37
Hildburghausen,1843,264.51
Hildburghausen,1844,264.51
Hildburghausen,1845,264.51
Hildburghausen,1887,273.6
Hildburghausen,1888,273.6
Hildburghausen,1893,316.7
Hildburghausen,1908,217.84
Hildburghausen,1909,245.42
Hildburghausen,1910,245.42
Hildburghausen,1911,245.42
Hildburghausen,1912,245.42
Hildburghausen,1913,245.42
Hildburghausen,1920,186.75
Hildburghausen,1945,134.47
Hildburghausen,1946,134.47
Hildburghausen,1956,193.28
Hildburghausen,1957,193.28
Hildburghausen,1975,157.29
Hildburghausen,1976,157.29
Hildburghausen,1977,157.29
Hildburghausen,1979,129.74
Hildburghausen,1997,82.15
Hildburghausen,1998,82.15
Hildburghausen,2003,47.24
Hildburghausen,2004,47.24
Hildburghausen,2005,62.58
Hildburghausen,2009,39.22
Hildburghausen,2017,94.84
Hildburghausen,2018,94.84
Hildburghausen,2019,94.84
Hildburghausen,2023,110.98
Hildburghausen,2024,110.98
Hildburghausen,2025,110.98
Hildburghausen,2026,110.98
Hildburghausen,2027,110.98
Hildburghausen,2028,110.98
Hildburghausen,2029,110.98
Hildburghausen,2030,110.98
Hildburghausen,2031,110.98
Hildburghausen,2032,110.98
Hildburghausen,2033,110.98
Hildburghausen,2034,110.98
Hildburghausen,2035,110.98
Hildburghausen,2036,110.98
Hildburghausen,2037,110.98
Hildburghausen,2038,110.98
Hildburghausen,2039,123.81
Hildburghausen,2055,138.91
Hildburghausen,2056,138.91
Hildburghausen,2082,52.79
Hildburghausen,2083,52.79
Hildburghausen,2084,52.79
Hildburghausen,2085,52.79
Hildburghausen,2086,52.79
Hildburghausen,2093,86.69
Hildburghausen,2096,132.54
Hildburghausen,2117,283.24
Hildburghausen,2118,283.24
Hildburghausen,2119,301.72
Hildburghausen,2120,301.72
Hildburghausen,2121,301.72
Hildburghausen,2122,274.27
Hildburghausen,2123,274.27
Hildburghausen,2133,221.61
Hildburghausen,2134,221.61
Hildburghausen,2138,231.95
Hildburghausen,2182,186.35
Hildburghausen,2183,186.35
Hildburghausen,2184,186.35
Hildburghausen,2187,310.76
Hildburghausen,2188,310.76
Hildburghausen,2193,276.45
Hildburghausen,2194,276.45
Hildburghausen,2430,418.33
Hildburghausen,2431,418.33
Hildburghausen,2432,418.33
Hildburghausen,2433,418.33
Hildburghausen,2434,418.33
Hildburghausen,2435,418.33
Hildburghausen,2436,418.33
Hildburghausen,2437,418.33
Hildburghausen,2438,418.33
Hildburghausen,2439,418.33
Hildburghausen,2440,418.33
Hildburghausen,2441,359.13
Hildburghausen,2442,359.13
Hildburghausen,2443,359.13
Hildburghausen,2444,359.13
Hildburghausen,2542,128.72
Hildburghausen,2543,128.72
Hildburghausen,2554,273.02
Hildburghausen,2565,310.26
Hildburghausen,2566,310.26
Hildburghausen,2567,310.26
Hildburghausen,2577,209.29
Hildburghausen,2699,254.52
Hildburghausen,2700,254.52
Hildburghausen,2701,254.52
Hildburghausen,2702,254.52
Hildburghausen,2727,120.01
Hildburghausen,2752,58.17
Hildburghausen,2753,58.17
Hildburghausen,2754,58.17
Hildburghausen,2755,86.17
Hildburghausen,2756,0.0
Hildburghausen,2757,0.0
Hildburghausen,2768,32.06
Hildburghausen,2769,32.06
Hildburghausen,2782,102.75
Hildburghausen,2783,102.75
Ilm-Kreis,95,344.29
Ilm-Kreis,96,344.29
Ilm-Kreis,97,383.03
Ilm-Kreis,98,383.03
Ilm-Kreis,240,206.6
Ilm-Kreis,243,135.96
Ilm-Kreis,249,135.96
Ilm-Kreis,251,164.57
Ilm-Kreis,253,206.6
Ilm-Kreis,254,164.57
Ilm-Kreis,256,182.62
Ilm-Kreis,257,162.05
Ilm-Kreis,260,138.21
Ilm-Kreis,262,182.62
Ilm-Kreis,269,114.34
Ilm-Kreis,285,219.19
Ilm-Kreis,309,243.48
Ilm-Kreis,312,270.62
Ilm-Kreis,314,270.62
Ilm-Kreis,326,135.96
Ilm-Kreis,328,172.96
Ilm-Kreis,329,172.96
Ilm-Kreis,330,161.75
Ilm-Kreis,331,172.96
Ilm-Kreis,332,172.96
Ilm-Kreis,334,161.75
Ilm-Kreis,335,161.75
Ilm-Kreis,336,243.48
Ilm-Kreis,344,219.19
Ilm-Kreis,345,219.19
Ilm-Kreis,346,381.37
Ilm-Kreis,347,381.37
Ilm-Kreis,355,282.67
Ilm-Kreis,358,282.67
Ilm-Kreis,361,282.67
Ilm-Kreis,366,285.42
Ilm-Kreis,367,285.42
Ilm-Kreis,405,309.1
Ilm-Kreis,415,309.1
Ilm-Kreis,438,381.37
Ilm-Kreis,455,288.7
Ilm-Kreis,458,381.34
Ilm-Kreis,587,284.53
Ilm-Kreis,614,324.91
Ilm-Kreis,615,324.91
Ilm-Kreis,616,324.91
Ilm-Kreis,617,324.91
Ilm-Kreis,618,324.91
Ilm-Kreis,619,324.91
Ilm-Kreis,708,293.8
Ilm-Kreis,709,293.8
Ilm-Kreis,719,342.76
Ilm-Kreis,780,295.86
Ilm-Kreis,781,295.86
Ilm-Kreis,825,246.91
Ilm-Kreis,826,246.91
Ilm-Kreis,827,246.91
Ilm-Kreis,835,221.94
Ilm-Kreis,836,221.94
Ilm-Kreis,837,221.94
Ilm-Kreis,838,221.94
Ilm-Kreis,847,221.08
Ilm-Kreis,848,221.08
Ilm-Kreis,849,221.08
Ilm-Kreis,853,162.92
Ilm-Kreis,854,162.92
Ilm-Kreis,879,188.82
Ilm-Kreis,880,188.82
Ilm-Kreis,881,188.82
Ilm-Kreis,882,188.82
Ilm-Kreis,883,188.82
Ilm-Kreis,884,188.82
Ilm-Kreis,1008,245.01
Ilm-Kreis,1009,245.01
Ilm-Kreis,1010,245.01
Ilm-Kreis,1011,245.01
Ilm-Kreis,1068,198.76
Ilm-Kreis,1069,198.76
Ilm-Kreis,1134,160.43
Ilm-Kreis,1135,160.43
Ilm-Kreis,1136,160.43
Ilm-Kreis,1137,160.43
Ilm-Kreis,1138,160.43
Ilm-Kreis,1190,92.36
Ilm-Kreis,1191,92.36
Ilm-Kreis,1192,92.36
Ilm-Kreis,1193,92.36
Ilm-Kreis,1265,233.09
Ilm-Kreis,1266,240.64
Ilm-Kreis,1267,240.64
Ilm-Kreis,1268,240.64
Ilm-Kreis,1269,240.64
Ilm-Kreis,1270,240.64
Ilm-Kreis,1288,248.72
Ilm-Kreis,1289,248.72
Ilm-Kreis,1290,248.72
Ilm-Kreis,1291,248.72
Ilm-Kreis,1348,243.56
Ilm-Kreis,1349,243.56
Ilm-Kreis,1356,249.78
Ilm-Kreis,1360,285.87
Ilm-Kreis,1361,285.87
Ilm-Kreis,1399,266.91
Ilm-Kreis,1400,266.91
Ilm-Kreis,1408,250.69
Ilm-Kreis,1419,243.99
Ilm-Kreis,1420,243.99
Ilm-Kreis,1422,240.13
Ilm-Kreis,1423,240.13
Ilm-Kreis,1424,240.13
Ilm-Kreis,1425,240.13
Ilm-Kreis,1448,199.88
Ilm-Kreis,1449,199.88
Ilm-Kreis,1450,199.88
Ilm-Kreis,1488,286.75
Ilm-Kreis,1489,286.75
Ilm-Kreis,1536,274.95
Ilm-Kreis,1537,274.95
Ilm-Kreis,1538,274.95
Ilm-Kreis,1544,311.62
Ilm-Kreis,1572,366.03
Ilm-Kreis,1573,366.03
Ilm-Kreis,1574,366.03
Ilm-Kreis,1596,330.87
Ilm-Kreis,1597,330.87
Ilm-Kreis,1608,342.23
Ilm-Kreis,1609,342.23
Ilm-Kreis,1613,365.08
Ilm-Kreis,1614,365.08
Ilm-Kreis,1615,365.08
Ilm-Kreis,1624,421.31
Ilm-Kreis,1625,421.31
Ilm-Kreis,1626,421.31
Ilm-Kreis,1627,421.31
Ilm-Kreis,1628,421.31
Ilm-Kreis,1645,278.75
Ilm-Kreis,1646,278.75
Ilm-Kreis,1647,278.75
Ilm-Kreis,1648,278.75
Ilm-Kreis,1655,281.28
Ilm-Kreis,1656,281.28
Ilm-Kreis,1657,281.28
Ilm-Kreis,1658,281.28
Ilm-Kreis,1682,304.46
Ilm-Kreis,1702,342.02
Ilm-Kreis,1703,342.02
Ilm-Kreis,1704,342.02
Ilm-Kreis,1705,342.02
Ilm-Kreis,1714,319.74
Ilm-Kreis,1715,221.19
Ilm-Kreis,1716,221.19
Ilm-Kreis,1717,221.19
Ilm-Kreis,1718,221.19
Ilm-Kreis,1719,221.19
Ilm-Kreis,1720,221.19
Ilm-Kreis,1721,221.19
Ilm-Kreis,1793,304.66
Ilm-Kreis,1794,304.66
Ilm-Kreis,1795,304.66
Ilm-Kreis,1813,276.8
Ilm-Kreis,1814,276.8
Ilm-Kreis,1815,276.8
Ilm-Kreis,1817,303.71
Ilm-Kreis,1818,303.71
Ilm-Kreis,1819,204.78
Ilm-Kreis,1824,277.98
Ilm-Kreis,1828,265.03
Ilm-Kreis,1829,265.03
Ilm-Kreis,1830,284.33
Ilm-Kreis,1831,284.33
Ilm-Kreis,1833,360.06
Ilm-Kreis,1834,360.06
Ilm-Kreis,1835,360.06
Ilm-Kreis,1836,360.06
Ilm-Kreis,1843,297.99
Ilm-Kreis,1844,297.99
Ilm-Kreis,1845,297.99
Ilm-Kreis,1887,304.88
Ilm-Kreis,1888,304.88
Ilm-Kreis,1893,340.77
Ilm-Kreis,1908,236.46
Ilm-Kreis,1909,261.61
Ilm-Kreis,1910,261.61
Ilm-Kreis,1911,261.61
Ilm-Kreis,1912,261.61
Ilm-Kreis,1913,261.61
Ilm-Kreis,1920,211.76
Ilm-Kreis,1945,155.31
Ilm-Kreis,1946,155.31
Ilm-Kreis,1956,207.78
Ilm-Kreis,1957,207.78
Ilm-Kreis,1975,176.36
Ilm-Kreis,1976,176.36
Ilm-Kreis,1977,176.36
Ilm-Kreis,1979,136.23
Ilm-Kreis,1997,112.59
Ilm-Kreis,1998,112.59
Ilm-Kreis,2003,60.39
Ilm-Kreis,2004,60.39
Ilm-Kreis,2005,78.03
Ilm-Kreis,2009,65.32
Ilm-Kreis,2017,126.77
Ilm-Kreis,2018,126.77
Ilm-Kreis,2019,126.77
Ilm-Kreis,2023,142.06
Ilm-Kreis,2024,142.06
Ilm-Kreis,2025,142.06
Ilm-Kreis,2026,142.06
Ilm-Kreis,2027,142.06
Ilm-Kreis,2028,142.06
Ilm-Kreis,2029,142.06
Ilm-Kreis,2030,142.06
Ilm-Kreis,2031,142.06
Ilm-Kreis,2032,142.06
Ilm-Kreis,2033,142.06
Ilm-Kreis,2034,142.06
Ilm-Kreis,2035,142.06
Ilm-Kreis,2036,142.06
Ilm-Kreis,2037,142.06
Ilm-Kreis,2038,142.06
Ilm-Kreis,2039,155.75
Ilm-Kreis,2055,170.71
Ilm-Kreis,2056,170.71
Ilm-Kreis,2082,85.73
Ilm-Kreis,2083,85.73
Ilm-Kreis,2084,85.73
Ilm-Kreis,2085,85.73
Ilm-Kreis,2086,85.73
Ilm-Kreis,2093,123.94
Ilm-Kreis,2096,166.45
Ilm-Kreis,2117,317.7
Ilm-Kreis,2118,317.7
Ilm-Kreis,2119,337.08
Ilm-Kreis,2120,337.08
Ilm-Kreis,2121,337.08
Ilm-Kreis,2122,310.13
Ilm-Kreis,2123,310.13
Ilm-Kreis,2133,257.53
Ilm-Kreis,2134,257.53
Ilm-Kreis,2138,268.52
Ilm-Kreis,2182,202.36
Ilm-Kreis,2183,202.36
Ilm-Kreis,2184,202.36
Ilm-Kreis,2187,339.1
Ilm-Kreis,2188,339.1
Ilm-Kreis,2193,304.69
Ilm-Kreis,2194,304.69
Ilm-Kreis,2430,382.06
Ilm-Kreis,2431,382.06
Ilm-Kreis,2432,382.06
Ilm-Kreis,2433,382.06
Ilm-Kreis,2434,382.06
Ilm-Kreis,2435,382.06
Ilm-Kreis,2436,382.06
Ilm-Kreis,2437,382.06
Ilm-Kreis,2438,382.06
Ilm-Kreis,2439,382.06
Ilm-Kreis,2440,382.06
Ilm-Kreis,2441,323.93
Ilm-Kreis,2442,323.93
Ilm-Kreis,2443,323.93
Ilm-Kreis,2444,323.93
Ilm-Kreis,2542,108.16
Ilm-Kreis,2543,108.16
Ilm-Kreis,2554,248.18
Ilm-Kreis,2565,286.53
Ilm-Kreis,2566,286.53
Ilm-Kreis,2567,286.53
Ilm-Kreis,2577,182.54
Ilm-Kreis,2699,217.66
Ilm-Kreis,2700,217.66
Ilm-Kreis,2701,217.66
Ilm-Kreis,2702,217.66
Ilm-Kreis,2727,87.05
Ilm-Kreis,2752,30.39
Ilm-Kreis,2753,30.39
Ilm-Kreis,2754,30.39
Ilm-Kreis,2755,49.4
Ilm-Kreis,2756,37.28
Ilm-Kreis,2757,37.28
Ilm-Kreis,2768,43.95
Ilm-Kreis,2769,43.95
Ilm-Kreis,2782,78.9
Ilm-Kreis,2783,78.9
Weimarer Land,95,324.68
Weimarer Land,96,324.68
Weimarer Land,97,359.92
Weimarer Land,98,359.92
Weimarer Land,240,184.12
Weimarer Land,243,118.55
Weimarer Land,249,118.55
Weimarer Land,251,139.93
Weimarer Land,253,184.12
Weimarer Land,254,139.93
Weimarer Land,256,164.4
Weimarer Land,257,141.86
Weimarer Land,260,129.65
Weimarer Land,262,164.4
Weimarer Land,269,109.18
Weimarer Land,285,200.87
Weimarer Land,309,230.91
Weimarer Land,312,260.43
Weimarer Land,314,260.43
Weimarer Land,326,118.55
Weimarer Land,328,158.72
Weimarer Land,329,158.72
Weimarer Land,330,154.16
Weimarer Land,331,158.72
Weimarer Land,332,158.72
Weimarer Land,334,154.16
Weimarer Land,335,154.16
Weimarer Land,336,230.91
Weimarer Land,344,200.87
Weimarer Land,345,200.87
Weimarer Land,346,365.68
Weimarer Land,347,365.68
Weimarer Land,355,260.6
Weimarer Land,358,260.6
Weimarer Land,361,260.6
Weimarer Land,366,269.31
Weimarer Land,367,269.31
Weimarer Land,405,301.91
Weimarer Land,415,301.91
Weimarer Land,438,365.68
Weimarer Land,455,281.22
Weimarer Land,458,371.05
Weimarer Land,587,296.95
Weimarer Land,614,337.74
Weimarer Land,615,337.74
Weimarer Land,616,337.74
Weimarer Land,617,337.74
Weimarer Land,618,337.74
Weimarer Land,619,337.74
Weimarer Land,708,312.13
Weimarer Land,709,312.13
Weimarer Land,719,357.42
Weimarer Land,780,300.49
Weimarer Land,781,300.49
Weimarer Land,825,248.71
Weimarer Land,826,248.71
Weimarer Land,827,248.71
Weimarer Land,835,222.6
Weimarer Land,836,222.6
Weimarer Land,837,222.6
Weimarer Land,838,222.6
Weimarer Land,847,217.5
Weimarer Land,848,217.5
Weimarer Land,849,217.5
Weimarer Land,853,158.95
Weimarer Land,854,158.95
Weimarer Land,879,190.22
Weimarer Land,880,190.22
Weimarer Land,881,190.22
Weimarer Land,882,190.22
Weimarer Land,883,190.22
Weimarer Land,884,190.22
Weimarer Land,1008,253.03
Weimarer Land,1009,253.03
Weimarer Land,1010,253.03
Weimarer Land,1011,253.03
Weimarer Land,1068,226.02
Weimarer Land,1069,226.02
Weimarer Land,1134,181.5
Weimarer Land,1135,181.5
Weimarer Land,1136,181.5
Weimarer Land,1137,181.5
Weimarer Land,1138,181.5
Weimarer Land,1190,116.45
Weimarer Land,1191,116.45
Weimarer Land,1192,116.45
Weimarer Land,1193,116.45
Weimarer Land,1265,251.66
Weimarer Land,1266,266.98
Weimarer Land,1267,266.98
Weimarer Land,1268,266.98
Weimarer Land,1269,266.98
Weimarer Land,1270,266.98
Weimarer Land,1288,269.77
Weimarer Land,1289,269.77
Weimarer Land,1290,269.77
Weimarer Land,1291,269.77
Weimarer Land,1348,272.4
Weimarer Land,1349,272.4
Weimarer Land,1356,279.63
Weimarer Land,1360,312.99
Weimarer Land,1361,312.99
Weimarer Land,1399,297.61
Weimarer Land,1400,297.61
Weimarer Land,1408,281.28
